"","event.id","visible","timestamp","location.long","location.lat","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","utm.easting","utm.northing","utm.zone","X","COV.x.y","COV.x.x","COV.y.y"
"705",15113908121,"true","2019-06-27 05:52:00.000",-53.98499116,48.35045425,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278856.916198958,5359559.21334558,"22N",717,310.7232779,213.9309059,670.5621476
"706",15113908134,"true","2019-06-28 06:01:00.000",-53.98512982,48.34972675,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278843.494236551,5359478.76276472,"22N",718,384.3936817,350.5687974,879.9894143
"707",15113908154,"true","2019-07-10 06:15:00.000",-53.98504193,48.3506574,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278854.035014074,5359581.93699209,"22N",719,352.4484823,421.7516008,386.4264216
"708",15113908171,"true","2019-07-13 19:14:00.000",-53.98271062,48.34912376,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",279020.095325065,5359404.769184,"22N",720,31.70377351,43.73026139,95.80457364
"709",15113908188,"true","2019-07-22 20:12:00.000",-53.98477966,48.34928646,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278867.527062981,5359428.82039846,"22N",721,228.7226054,573.2696213,235.0776184
"710",15113908191,"true","2019-07-29 19:35:00.000",-53.9852507,48.34798583,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278827.00049546,5359285.634341,"22N",722,622.8856818,822.1735194,1160.588495
"711",15113908211,"true","2019-08-26 18:35:00.000",-53.98508562,48.35016337,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278848.659233027,5359527.15900547,"22N",723,86.04203428,238.5475216,137.9044427
"712",15113908220,"true","2019-08-27 07:00:00.000",-53.98393689,48.3497328,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278931.890620306,5359475.99242628,"22N",724,-56.66518023,35.03551412,417.5769426
"713",15113908242,"true","2019-08-28 19:13:00.000",-53.9846883,48.34995626,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278877.195009469,5359502.9950365,"22N",725,33.85412399,322.3016854,224.7571269
"714",15113908265,"true","2019-08-30 11:30:00.000",-53.98451972,48.34849797,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278883.369367014,5359340.44126347,"22N",726,161.9146616,220.5707745,670.1869257
"715",15113908280,"true","2019-08-31 19:17:00.000",-53.98528592,48.34985754,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278832.497027895,5359493.74872341,"22N",727,136.3827378,321.6945806,203.9023491
"716",15113908286,"true","2019-09-01 08:48:00.000",-53.98407358,48.34724184,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use - Razimuth",278910.981930059,5359199.55367606,"22N",728,452.8856012,342.1725226,7791.4226
"717",15113907635,"true","2019-05-12 09:34:00.000",-53.98768667,48.35207032,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278664.244831316,5359746.59921451,"22N",729,-2446.792948,7101.684573,998.833778
"718",15113907661,"true","2019-05-13 11:57:00.000",-53.98868653,48.35155668,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278587.953345508,5359692.40480164,"22N",730,73.84826752,2248.477087,125.9989477
"719",15113907667,"true","2019-05-14 13:21:00.000",-53.98853281,48.35200013,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278601.262833778,5359741.24344345,"22N",731,-201.6817279,3896.342585,146.6462429
"720",15113907682,"true","2019-05-15 09:27:00.000",-53.98903196,48.35159635,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278562.53743617,5359697.81185614,"22N",732,-2206.185059,12012.16066,646.4903199
"721",15113907697,"true","2019-05-16 09:19:00.000",-53.99006273,48.35251429,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278490.164426333,5359802.80692335,"22N",733,-605.9631315,9054.417113,318.7171996
"722",15113907730,"true","2019-05-18 08:22:00.000",-53.98584792,48.35157193,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278798.291123135,5359685.90014425,"22N",734,-15.83028571,450.0168202,37.19598443
"723",15113907758,"true","2019-05-19 16:38:00.000",-53.98326673,48.34993951,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278982.429503371,5359497.03174777,"22N",735,-1777.64476,13162.53953,289.8079484
"724",15113907764,"true","2019-05-20 05:34:00.000",-53.98588384,48.35147604,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278795.21496519,5359675.34710277,"22N",736,9.03002183,448.2629062,37.39285401
"725",15113907783,"true","2019-05-21 06:14:00.000",-53.98901576,48.35213914,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278566.091124741,5359758.08806426,"22N",737,167.7708667,1123.140853,97.57038244
"726",15113907793,"true","2019-05-22 05:33:00.000",-53.98637476,48.35206881,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278761.417824687,5359742.64219054,"22N",738,21.9796086,1444.983236,36.46901014
"727",15113907815,"true","2019-05-23 09:45:00.000",-53.98699862,48.35256939,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278717.374667144,5359800.07591921,"22N",739,-500.9951285,2551.762574,121.945959
"728",15113907825,"true","2019-05-24 05:36:00.000",-53.98750682,48.35213558,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278677.850032807,5359753.33233152,"22N",740,-228.590726,2748.335296,138.8938109
"729",15113907856,"true","2019-05-26 16:04:00.000",-53.9868188,48.35173599,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278727.083501956,5359706.93653306,"22N",741,51.17412913,362.9676897,50.75227736
"730",15113907870,"true","2019-05-27 16:35:00.000",-53.98735018,48.351756,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278687.808070216,5359710.69516994,"22N",742,-269.1436057,2999.986544,128.6987991
"731",15113907894,"true","2019-05-28 11:21:00.000",-53.98651088,48.35187225,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278750.483138882,5359721.19054582,"22N",743,-261.100372,1584.595557,112.6789372
"732",15113907908,"true","2019-06-11 19:44:00.000",-53.98369017,48.34987665,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278950.789845509,5359491.26737439,"22N",744,-200.6696329,15933.25693,74.52522368
"733",15113907921,"true","2019-06-12 06:42:00.000",-53.98781471,48.35209496,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278654.867090558,5359749.7074934,"22N",745,-1227.603955,6437.257017,404.1176796
"734",15113907943,"true","2019-06-13 19:33:00.000",-53.98907419,48.35187365,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278560.611685953,5359728.75167989,"22N",746,332.5492757,6894.581741,230.5193305
"735",15113907951,"true","2019-06-14 19:04:00.000",-53.98820195,48.35264132,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278628.550880841,5359811.54612285,"22N",747,-1912.140539,9687.334874,538.9135876
"736",15113907966,"true","2019-06-16 13:41:00.000",-53.98510408,48.35211014,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278855.722252014,5359743.56687128,"22N",748,-18.91364003,305.8105885,4.365037782
"737",15113907992,"true","2019-06-17 19:43:00.000",-53.98708849,48.35258778,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278710.797318385,5359802.37926811,"22N",749,-685.6341015,3223.789039,180.5985775
"738",15113908012,"true","2019-06-19 05:56:00.000",-53.98538204,48.35172453,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278833.462357968,5359701.51439678,"22N",750,-25.83874653,205.3306784,27.49738593
"739",15113908026,"true","2019-06-20 10:36:00.000",-53.98524363,48.35219182,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278845.738850461,5359753.04720503,"22N",751,-3803.262727,11914.72012,1289.290301
"740",15113908045,"true","2019-06-21 05:41:00.000",-53.99064033,48.35169504,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278443.824773583,5359713.42963716,"22N",752,231.0067599,7609.690397,279.8347745
"741",15113908074,"true","2019-06-24 20:01:00.000",-53.99037343,48.35256092,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278467.351871685,5359808.88751055,"22N",753,-200.921587,8498.849563,190.8194119
"742",15113908091,"true","2019-06-25 19:06:00.000",-53.98999977,48.35168871,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278491.247034248,5359710.87396933,"22N",754,-1941.124261,11894.12693,621.4085256
"743",15113908113,"true","2019-06-26 19:46:00.000",-53.98428679,48.35117342,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278912.20746524,5359637.10559244,"22N",755,-14.60228257,110.5662179,5.315897124
"744",15113908143,"true","2019-06-28 07:14:00.000",-53.98797803,48.35223062,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278643.357245008,5359765.25594215,"22N",756,210.1393444,785.9304452,94.24304429
"745",15113908168,"true","2019-07-13 19:02:00.000",-53.98312919,48.35039335,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278994.58221125,5359547.07257806,"22N",757,-1070.27383,1452.496365,839.2054702
"746",15113908186,"true","2019-07-22 19:51:00.000",-53.98768905,48.35271461,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278666.861107183,5359818.20934968,"22N",758,-2564.834275,6408.32167,1217.452925
"747",15113908206,"true","2019-08-26 17:50:00.000",-53.98277684,48.35089359,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",279022.847936519,5359601.65052368,"22N",759,-190.2504679,136.4313516,367.7542155
"748",15113908225,"true","2019-08-27 07:55:00.000",-53.9845448,48.35128889,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278893.595021914,5359650.6829331,"22N",760,-964.9662095,2144.405067,466.9161978
"749",15113908240,"true","2019-08-28 18:51:00.000",-53.98628866,48.35230602,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278768.823333479,5359768.7559347,"22N",761,-899.4760009,2696.635069,425.4426827
"750",15113908254,"true","2019-08-29 19:24:00.000",-53.98818331,48.35190053,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278626.72025641,5359729.16446891,"22N",762,-127.0002968,1564.095338,139.7599501
"751",15113908273,"true","2019-08-31 07:14:00.000",-53.98710726,48.35251791,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278709.104165328,5359794.66847001,"22N",763,11.64272802,353.0326193,8.211208344
"752",15113908282,"true","2019-09-01 08:17:00.000",-53.98623436,48.3522118,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use - Razimuth",278772.437397693,5359758.12798542,"22N",764,-605.6014148,2105.556894,278.1821286
"753",15113907627,"true","2019-05-11 15:00:00.000",-53.97960349,48.34953979,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279252.067199438,5359442.0479521,"22N",765,-56.90659888,1512.955384,30.09693461
"754",15113907653,"true","2019-05-13 09:56:00.000",-53.9798053,48.34973437,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279237.958511989,5359464.25410334,"22N",766,114.3561028,124.1542571,116.3832663
"755",15113907724,"true","2019-05-17 14:31:00.000",-53.97889812,48.35021817,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279307.251564139,5359515.40781693,"22N",767,245.7222789,401.20896,241.6044945
"756",15113907731,"true","2019-05-18 08:24:00.000",-53.9800472,48.35014981,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279221.83494958,5359511.12113492,"22N",768,7.202372856,25.65795088,133.592702
"757",15113907748,"true","2019-05-19 15:10:00.000",-53.97934415,48.3499916,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279273.231481122,5359491.51278189,"22N",769,188.4070341,260.4221625,187.9796377
"758",15113907770,"true","2019-05-20 19:07:00.000",-53.98007705,48.34963766,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279217.409647252,5359454.28926045,"22N",770,9.600303799,4.693039659,27.98415823
"759",15113907788,"true","2019-05-21 18:55:00.000",-53.97992421,48.34965538,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279228.808397194,5359455.81816208,"22N",771,32.50495672,44.49320912,27.66177367
"760",15113907814,"true","2019-05-23 09:29:00.000",-53.97980805,48.35045531,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279240.871230979,5359544.3838386,"22N",772,35.20209931,60.89159229,177.5725744
"761",15113907841,"true","2019-05-25 05:41:00.000",-53.97949342,48.35020848,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279263.111284872,5359516.04582719,"22N",773,107.7095665,109.7244404,193.7403615
"762",15113907861,"true","2019-05-26 16:51:00.000",-53.9797456,48.35058953,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279246.077544925,5359559.12046834,"22N",774,52.19005456,65.88850306,221.8412469
"763",15113907878,"true","2019-05-27 17:51:00.000",-53.981028,48.35150892,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279155.057102867,5359664.99280686,"22N",775,26.55757922,230.714186,103.7513249
"764",15113907905,"true","2019-06-11 19:09:00.000",-53.98021448,48.35069087,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279211.782424693,5359571.73398994,"22N",776,1.726612685,64.11272714,139.6352239
"765",15113907922,"true","2019-06-12 06:54:00.000",-53.97896761,48.35066364,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279304.029027784,5359565.11538698,"22N",777,156.2152983,214.4311827,268.3332655
"766",15113907934,"true","2019-06-13 05:25:00.000",-53.97900406,48.35034737,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279299.962131212,5359530.07164796,"22N",778,202.6684169,273.8274808,248.7150791
"767",15113907955,"true","2019-06-14 19:36:00.000",-53.97951851,48.35013344,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279260.928330517,5359507.77852696,"22N",779,93.60581226,98.15268599,170.891531
"768",15113907977,"true","2019-06-16 19:59:00.000",-53.97860486,48.35080169,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279331.496962732,5359579.41275838,"22N",780,288.4581586,422.8001479,389.1212319
"769",15113907994,"true","2019-06-17 20:02:00.000",-53.97949126,48.35006208,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279262.638510739,5359499.76941015,"22N",781,124.7241406,115.8240373,209.426936
"770",15113908011,"true","2019-06-19 05:34:00.000",-53.97841002,48.35063072,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279345.191360182,5359559.85081471,"22N",782,426.4438206,666.7351179,428.4195484
"771",15113908037,"true","2019-06-20 19:55:00.000",-53.98127428,48.34970649,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279129.018403021,5359465.38933888,"22N",783,82.40732175,42.94615341,212.7149172
"772",15113908051,"true","2019-06-21 18:00:00.000",-53.97972392,48.34957117,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279243.281558135,5359445.88235874,"22N",784,204.472194,1460.277062,55.5091948
"773",15113908075,"true","2019-06-24 20:05:00.000",-53.97975357,48.3495721,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279241.089149539,5359446.07114452,"22N",785,1806.498612,14191.46302,304.6365003
"774",15113908087,"true","2019-06-25 05:54:00.000",-53.97981569,48.3495957,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279236.58940695,5359448.87292316,"22N",786,149.3945186,525.108701,53.47108907
"775",15113908114,"true","2019-06-26 19:47:00.000",-53.9797103,48.34971742,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279244.922682937,5359462.09663827,"22N",787,243.1576253,430.3951163,156.2245375
"776",15113908116,"true","2019-06-27 05:10:00.000",-53.97875321,48.35007483,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279317.366747811,5359499.06029785,"22N",788,342.0085577,721.4923782,250.3776345
"777",15113908132,"true","2019-06-28 05:33:00.000",-53.97774105,48.34989497,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279391.568405381,5359476.15666488,"22N",789,560.904215,3717.437486,224.9004553
"778",15113908152,"true","2019-07-09 18:16:00.000",-53.98042625,48.35011533,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279193.606721067,5359508.38152409,"22N",790,30.10853058,682.3443639,82.6416713
"779",15113908160,"true","2019-07-13 18:01:00.000",-53.97985958,48.34965791,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279233.607021723,5359455.91310726,"22N",791,106.1087802,154.20128,84.74109963
"780",15113908207,"true","2019-08-26 17:52:00.000",-53.97876326,48.3492663,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279313.128453385,5359409.23309629,"22N",792,-1935.027378,11785.39232,435.0048678
"781",15113908222,"true","2019-08-27 07:11:00.000",-53.97892828,48.3496735,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279302.663619885,5359454.96267787,"22N",793,702.8545718,3867.366462,203.425484
"782",15113908239,"true","2019-08-28 18:49:00.000",-53.97863551,48.34922878,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279322.429921125,5359404.69534767,"22N",794,-1112.69321,8416.822628,373.9296712
"783",15113908246,"true","2019-08-29 06:39:00.000",-53.9782778,48.34922893,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279348.929384355,5359403.68179678,"22N",795,-2204.819895,16067.83918,497.4360144
"784",15113908268,"true","2019-08-30 11:55:00.000",-53.97995947,48.34975163,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279226.612474436,5359466.61652539,"22N",796,106.5313419,515.1624002,80.66735395
"785",15113908270,"true","2019-08-31 06:36:00.000",-53.97766423,48.34976666,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279396.704835207,5359461.67571611,"22N",797,-1243.974469,8840.374671,593.3413268
"786",15113908294,"true","2019-09-01 09:46:00.000",-53.98099157,48.34967666,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use - Razimuth",279149.832089925,5359461.25922758,"22N",798,-189.9079559,932.7469926,99.08528146
"787",15113907615,"true","2019-05-10 15:13:00.000",-53.98166831,48.35159799,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279108.01096106,5359676.73751693,"22N",799,-5.776245435,136.4091911,102.6598753
"788",15113907618,"true","2019-05-11 09:25:00.000",-53.98233922,48.35165573,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279058.562730261,5359685.08900033,"22N",800,27.32094065,128.0661197,46.51635217
"789",15113907643,"true","2019-05-12 15:47:00.000",-53.98099179,48.35212433,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279160.400770331,5359733.28215211,"22N",801,48.36534548,197.3026949,202.548765
"790",15113907648,"true","2019-05-13 09:02:00.000",-53.9801025,48.35108629,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279221.787044002,5359615.35638391,"22N",802,23.36758016,115.6131419,200.0487218
"791",15113907679,"true","2019-05-14 16:22:00.000",-53.98162558,48.35251849,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279115.157843302,5359778.91427986,"22N",803,107.1845433,219.7654542,258.9580913
"792",15113907695,"true","2019-05-15 14:38:00.000",-53.98023308,48.35193862,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279215.799163318,5359710.45655225,"22N",804,137.6295724,223.6464312,419.5702732
"793",15113907706,"true","2019-05-16 14:21:00.000",-53.98000077,48.35144186,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279230.85999286,5359654.57959034,"22N",805,253.0511174,780.0381101,245.1719732
"794",15113907714,"true","2019-05-17 09:18:00.000",-53.98079712,48.35237888,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279175.921671078,5359761.01051082,"22N",806,180.5098032,539.9556417,236.5185658
"795",15113907743,"true","2019-05-18 09:48:00.000",-53.98009599,48.35235557,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279227.756715707,5359756.39933706,"22N",807,274.5315066,410.1571165,525.9010911
"796",15113907753,"true","2019-05-19 15:49:00.000",-53.97911057,48.35229899,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279300.506671032,5359747.27219254,"22N",808,290.2550163,428.8395967,624.3171436
"797",15113907765,"true","2019-05-20 05:37:00.000",-53.98150422,48.35237983,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279123.547738625,5359763.15438813,"22N",809,77.83763085,205.11596,209.5733304
"798",15113907787,"true","2019-05-21 18:52:00.000",-53.98118654,48.35245501,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279147.404853836,5359770.59372394,"22N",810,151.2388874,213.511682,558.4186948
"799",15113907804,"true","2019-05-22 19:08:00.000",-53.98167027,48.3517168,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279108.379691371,5359689.94714108,"22N",811,-2.78291588,143.5513742,101.5958412
"800",15113907819,"true","2019-05-23 10:05:00.000",-53.9793501,48.35198767,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279281.417996682,5359713.36359931,"22N",812,161.0608293,297.0223554,420.9842521
"801",15113907826,"true","2019-05-24 05:38:00.000",-53.98086066,48.35186773,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279169.004561456,5359704.38688636,"22N",813,42.97218802,183.3722747,194.6472168
"802",15113907849,"true","2019-05-25 07:15:00.000",-53.97922341,48.35347436,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279297.228135041,5359878.22228589,"22N",814,683.8382923,715.4242819,1514.843853
"803",15113907864,"true","2019-05-26 17:32:00.000",-53.98385515,48.35267428,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",278950.678540099,5359802.6584571,"22N",815,135.4049187,184.2779093,162.8766909
"804",15113907868,"true","2019-05-27 16:29:00.000",-53.9823111,48.35173027,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279060.96822898,5359693.29192624,"22N",816,144.6310646,209.5510057,204.6904366
"805",15113907888,"true","2019-05-28 10:19:00.000",-53.98160492,48.35216822,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279115.173124155,5359739.92738524,"22N",817,150.7089221,320.3147776,171.9205464
"806",15113907904,"true","2019-06-11 19:07:00.000",-53.9815093,48.35321176,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279126.769863741,5359855.62575624,"22N",818,273.4414203,296.1580765,811.2962803
"807",15113907913,"true","2019-06-12 05:17:00.000",-53.98176233,48.35215427,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279103.452674174,5359738.83088356,"22N",819,48.08610932,183.7989996,130.5339845
"808",15113907940,"true","2019-06-13 19:00:00.000",-53.98078407,48.35255717,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279177.659324953,5359780.78719608,"22N",820,117.5152699,255.9729473,333.6447516
"809",15113907948,"true","2019-06-14 18:40:00.000",-53.9817013,48.35320909,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279112.536253308,5359855.88257041,"22N",821,251.5012481,273.7244715,747.201874
"810",15113907964,"true","2019-06-16 13:18:00.000",-53.98043,48.35279503,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279204.91523703,5359806.20136063,"22N",822,182.0053565,318.6682929,493.6872909
"811",15113907987,"true","2019-06-17 06:01:00.000",-53.98033621,48.35323542,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279213.766738561,5359854.87391663,"22N",823,465.3786253,573.9678527,801.52815
"812",15113907999,"true","2019-06-18 05:34:00.000",-53.98133953,48.35187048,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279133.54406913,5359706.07288668,"22N",824,20.16582971,167.0198949,134.876204
"813",15113908013,"true","2019-06-19 06:05:00.000",-53.98030783,48.35382416,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279218.414468981,5359920.22189425,"22N",825,630.5691314,822.4456495,1017.706208
"814",15113908040,"true","2019-06-20 20:13:00.000",-53.98061351,48.35481793,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279200.069286105,5360031.54572181,"22N",826,717.8503383,839.9525982,2352.056537
"815",15113908055,"true","2019-06-21 18:26:00.000",-53.981497,48.35310878,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279127.235534963,5359844.14559058,"22N",827,268.8822915,406.9570106,494.447063
"816",15113908060,"true","2019-06-22 18:13:00.000",-53.9804311,48.35189557,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279200.944675243,5359706.24284105,"22N",828,50.70173464,183.2158808,255.1222469
"817",15113908078,"true","2019-06-24 20:34:00.000",-53.97953535,48.35194336,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279267.50406903,5359708.9728966,"22N",829,160.1697458,270.8774743,520.2128264
"818",15113908092,"true","2019-06-25 19:08:00.000",-53.98055733,48.35267009,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279194.943172888,5359792.68308714,"22N",830,233.9388065,410.4390599,453.2409628
"819",15113908128,"true","2019-06-27 19:54:00.000",-53.98054527,48.35296944,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279197.130892942,5359825.9166611,"22N",832,588.2915392,926.345489,645.9633583
"820",15113908137,"true","2019-06-28 06:17:00.000",-53.97889417,48.35346722,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use - Razimuth",279321.585030892,5359876.48037835,"22N",833,1028.92797,860.303847,2329.741707
