event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
15017336164,true,2018-07-01 13:30:00.000,-53.98514165,48.35514864,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278866.0981721737,5360081.3595840605,"22N"
15017336165,true,2018-07-02 12:35:00.000,-53.98609788,48.35196878,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278781.4943406858,5359730.725837336,"22N"
15017336166,true,2018-07-04 09:21:00.000,-53.98670095,48.35528003,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278751.16954632825,5360100.4636551635,"22N"
15017336167,true,2018-07-05 11:31:00.000,-53.98583478,48.35800114,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278827.11460149044,5360400.3737204755,"22N"
15017336168,true,2018-07-07 16:45:00.000,-53.98748664,48.35941287,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278710.8866627803,5360562.037046502,"22N"
15017336169,true,2018-07-08 19:26:00.000,-53.98603306,48.35652718,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278806.04315840837,5360237.137309334,"22N"
15017336170,true,2018-07-09 19:08:00.000,-53.98700068,48.35576683,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278731.0780639391,5360155.429918144,"22N"
15017336171,true,2018-07-11 17:17:00.000,-53.98749841,48.35507143,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278691.19741096476,5360079.584195236,"22N"
15017336172,true,2018-07-12 09:54:00.000,-53.98404706,48.3535195,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278940.12204098795,5359897.145868014,"22N"
15017336173,true,2018-07-21 15:46:00.000,-53.98658964,48.35492788,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278757.8884578253,5360061.005944823,"22N"
15017336174,true,2018-07-26 20:45:00.000,-53.98747655,48.35742745,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278703.0282799702,5360341.357795366,"22N"
